card_name,grade,snapshot_date,avg_sale_price,median_sale_price,sale_count,active_listing_count,source
Morphing Jar (Tournament Pack 2),psa_10,2026-03-26,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-03-26,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-03-26,144.04,142.7,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-03-26,62.88,62.76,1,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-03-26,30.51,30.51,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-03-26,80.85,80.91,2,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-03-27,932.94,942.13,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-03-27,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-03-27,150.4,149.06,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-03-27,57.99,58.53,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-03-27,31.76,31.56,1,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-03-27,82.92,83.63,2,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-03-28,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-03-28,365.74,364.79,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-03-28,140.89,140.61,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-03-28,60.66,60.07,1,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-03-28,31.28,30.97,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-03-28,81.4,81.69,2,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-03-29,926.47,926.21,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-03-29,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-03-29,138.26,137.43,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-03-29,64.26,64.54,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-03-29,32.08,31.86,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-03-29,84.08,83.53,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-03-30,900.79,905.21,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-03-30,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-03-30,137.88,138.87,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-03-30,66.07,65.85,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-03-30,30.31,30.56,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-03-30,83.19,83.34,3,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-03-31,925.42,931.63,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-03-31,397.48,397.17,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-03-31,142.38,142.8,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-03-31,67.06,67.28,1,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-03-31,31.88,31.94,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-03-31,80.93,81.7,2,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-01,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-01,378.29,376.85,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-01,151.14,152.19,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-01,65.88,65.69,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-01,30.61,30.56,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-01,78.36,77.78,3,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-02,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-02,368.78,369.22,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-02,141.78,143.12,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-02,63.43,63.18,1,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-02,31.38,31.32,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-02,80.32,80.94,2,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-03,911.57,907.97,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-03,374.3,377.31,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-03,144,144.24,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-03,61.55,61.88,1,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-03,32.88,32.61,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-03,82.4,82.71,2,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-04,865.66,872.95,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-04,367.54,365.47,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-04,145.44,145.71,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-04,65.03,64.79,1,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-04,31.46,31.21,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-04,80.77,81.51,3,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-05,922.12,930.41,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-05,351.79,354.67,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-05,141.1,142.01,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-05,65.59,65.55,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-05,32.41,32.34,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-05,83.69,84.04,3,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-06,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-06,375.94,378.5,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-06,141.5,142.29,1,11,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-06,61.97,61.65,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-06,30.57,30.54,1,19,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-06,82.73,83.34,3,26,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-07,901.95,900.49,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-07,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-07,140.08,139.81,1,13,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-07,60.79,60.47,1,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-07,32.48,32.23,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-07,81.57,81.38,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-08,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-08,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-08,143.05,142.89,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-08,66.02,65.91,1,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-08,30.98,31.16,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-08,78.7,78.16,2,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-09,888.16,893.05,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-09,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-09,138.59,138.76,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-09,62.13,62.59,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-09,30.53,30.25,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-09,82.88,82.09,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-10,902.91,896.57,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-10,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-10,142.03,143.4,1,11,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-10,64.7,64.19,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-10,33.94,33.98,1,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-10,81.38,80.57,3,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-11,947.18,944.75,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-11,368.39,367.97,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-11,153.22,153.45,1,11,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-11,61.77,61.67,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-11,30.07,29.81,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-11,78.74,78.9,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-12,941.85,935.98,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-12,372.31,370.24,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-12,135.2,134.83,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-12,62.4,62.86,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-12,30.81,30.68,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-12,78.35,78.56,3,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-13,910.56,917.55,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-13,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-13,144.36,144.36,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-13,63.24,62.89,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-13,30.1,30.35,2,19,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-13,83.49,83.43,3,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-14,926.75,921.62,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-14,380.08,383.42,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-14,145.17,144.56,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-14,64.02,63.74,2,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-14,30.68,30.68,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-14,86.42,86.34,3,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-15,903.56,902.74,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-15,371.51,372.36,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-15,144.94,143.59,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-15,65.59,65.86,1,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-15,31.37,31.51,2,19,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-15,80.88,80.63,3,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-16,911.43,909.93,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-16,382.88,384.18,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-16,143.51,143.75,1,13,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-16,62.84,62.5,2,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-16,31.91,31.82,2,19,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-16,80.33,79.88,2,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-17,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-17,385.52,387,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-17,140.67,139.37,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-17,63.56,62.96,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-17,30.16,30.18,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-17,80.28,80.37,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-18,893.96,885.9,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-18,374.55,375.43,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-18,146.93,146.95,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-18,60.57,60.33,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-18,33.24,33.06,2,19,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-18,76.69,76.67,3,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-19,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-19,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-19,143.61,142.49,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-19,61.42,62.01,2,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-19,33.62,33.94,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-19,82.54,83.12,2,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-20,859.38,854.72,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-20,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-20,142.09,141.6,1,13,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-20,61.95,62.05,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-20,29.68,29.64,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-20,80.46,80.22,2,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-21,892.5,894.15,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-21,365.19,367.46,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-21,153.77,153.03,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-21,61.24,61.79,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-21,32.49,32.23,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-21,79.92,80.46,2,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-22,916.41,919.85,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-22,364.01,360.71,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-22,142.5,143,1,13,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-22,64.15,63.71,2,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-22,30.3,30.26,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-22,79.78,79.02,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-23,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-23,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-23,141.06,141.57,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-23,62.87,63.38,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-23,31.17,31.41,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-23,81.64,81.61,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-24,884.57,890.81,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-24,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-24,133.94,135.17,1,11,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-24,63.66,64.21,1,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-24,31.86,31.96,1,19,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-24,81.65,81.59,3,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-25,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-25,379.33,378.94,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-25,134.54,133.69,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-25,63.14,62.7,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-25,32.54,32.56,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-25,83.05,83.55,3,26,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-26,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-26,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-26,145.74,145.45,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-26,63.57,63.37,1,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-26,30.23,30.29,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-26,83.12,82.65,3,26,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-27,904.68,907.71,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-27,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-27,147.9,148.32,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-27,62.38,62.95,1,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-27,32.96,32.73,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-27,79.89,80.18,3,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-28,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-28,384.16,387.25,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-28,148.54,147.48,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-28,62.61,63.19,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-28,29.94,29.96,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-28,79.65,79.7,2,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-29,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-29,388.35,384.99,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-29,146.1,145.1,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-29,63.64,64.04,1,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-29,30.52,30.71,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-29,85.27,85.03,3,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-04-30,909.37,913.27,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-04-30,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-04-30,136.5,137.66,1,11,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-04-30,64.29,64.62,2,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-04-30,32.12,32.07,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-04-30,78.93,79.5,2,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-01,902.42,907.1,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-01,399.64,401.13,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-01,133.11,133.55,1,11,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-01,62.13,61.55,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-01,31.05,30.99,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-01,81.59,81.86,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-02,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-02,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-02,145.97,146.92,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-02,62.84,62.87,1,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-02,31.78,31.61,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-02,81.53,82.03,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-03,852.93,848.29,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-03,354.95,354.41,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-03,152.18,152.34,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-03,65.14,65.51,2,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-03,33.16,33.37,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-03,79.04,78.32,2,30,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-04,950.06,944.83,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-04,379.54,382.62,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-04,145.3,145.69,1,11,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-04,63.82,63.34,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-04,31.93,32.04,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-04,81.86,81.22,2,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-05,920.05,921.21,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-05,387.73,384.81,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-05,146.57,146.74,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-05,64.17,63.77,1,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-05,31.22,30.95,1,19,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-05,81.41,81.4,3,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-06,870.96,867.17,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-06,383.67,380.64,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-06,142.19,140.84,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-06,64.96,64.47,1,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-06,31.73,31.76,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-06,80.78,80.3,2,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-07,890.42,889.65,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-07,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-07,138.68,139.93,1,11,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-07,60.61,60.83,1,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-07,31.77,31.78,1,19,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-07,80.86,80.72,3,30,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-08,866.05,870.71,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-08,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-08,142.81,142.16,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-08,63.92,64.02,2,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-08,30.78,30.52,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-08,83.76,83.69,3,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-09,949.68,950.99,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-09,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-09,143.27,143.83,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-09,61.1,61.38,1,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-09,29.23,29.49,2,19,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-09,81.18,81.16,3,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-10,922.29,927.98,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-10,374.7,374.35,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-10,150.28,150.44,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-10,61.27,60.89,2,18,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-10,32.38,32.57,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-10,78.59,78.93,3,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-11,899.36,901.56,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-11,377.61,378.66,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-11,133.17,133.28,1,13,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-11,64.55,64.77,1,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-11,33.04,33.32,2,17,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-11,81.12,80.73,3,28,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-12,,,0,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-12,372.15,374.62,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-12,152.27,152.34,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-12,61.36,60.76,2,17,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-12,30.7,30.53,1,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-12,84.15,84.4,3,27,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-13,937.29,929.14,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-13,386.15,388.29,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-13,147.72,148.65,1,12,seed_csv
Morphing Jar (Tournament Pack 2),psa_4,2026-05-13,63.54,63.6,1,19,seed_csv
Morphing Jar (Tournament Pack 2),psa_2,2026-05-13,31.67,31.68,2,18,seed_csv
Morphing Jar (Tournament Pack 2),raw,2026-05-13,83.81,83.29,3,29,seed_csv
Morphing Jar (Tournament Pack 2),psa_10,2026-05-14,906.98,899.52,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_9,2026-05-14,353.85,351.19,1,6,seed_csv
Morphing Jar (Tournament Pack 2),psa_7,2026-05-14,141.02,139.81,1,12,seed_csv
